Date,Headline,Link
2023-11-12,‘Please stop this.’ Gaza’s hospitals are failing under the weight of war. US medical groups are scrambling to help,https://www.cnn.com/2023/11/11/middleeast/gaza-al-shifa-hospital-israel-attack/index.html
2023-11-11,Saudi-hosted summit condemns Israel as Iran leader pays rare visit,https://www.cnn.com/2023/11/11/world/iran-leader-saudi-arabia-summit-israel-hamas-war/index.html
2023-11-11,Pro-Palestinian protesters snarl Manhattan traffic and limit Grand Central access as they call for ceasefire Friday,https://www.cnn.com/2023/11/11/us/pro-palestine-protesters-new-york-city/index.html
2023-11-11,Gaza hospital ‘surrounded by tanks’ as other healthcare facilities say they’ve been damaged by Israeli strikes,https://www.cnn.com/2023/11/10/middleeast/gaza-hospital-surrounded-tanks-reported-israeli-strikes-intl/index.html
2023-11-11,"November 10, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-10-23/index.html
2023-11-11,Blinken brings a notable shift in US language toward Israel as pressure mounts at home and abroad,https://www.cnn.com/2023/11/10/politics/us-support-for-israel/index.html
2023-11-11,Hostage negotiators discussing days-long fighting pause between Israel and Hamas in exchange for freeing large group,https://www.cnn.com/2023/11/10/politics/hostage-pause-israel-and-hamas/index.html
2023-11-10,I was one of the lucky few to escape Gaza. Here’s how I fled for my life,https://www.cnn.com/2023/11/10/middleeast/ibrahim-dahman-cnn-producer-escape-from-gaza-mime-intl/index.html
2023-11-10,"Blinken denounces civilian toll in Gaza, says ‘far too many Palestinians have been killed’",https://www.cnn.com/2023/11/10/politics/antony-blinken-israel-gaza/index.html
2023-11-10,Biden administration privately warned by American diplomats of growing fury against US in Arab world,https://www.cnn.com/2023/11/09/politics/biden-diplomats-warn-middle-east-fury/index.html
2023-11-10,‘A death sentence’: British doctor flees Gaza but is sent back to war zone,https://www.cnn.com/2023/11/10/uk/british-doctor-returned-to-gaza-hnk-intl/index.html
2023-11-10,"November 9, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-09-23/index.html
2023-11-10,‘We’re feeling this moment in our bones’: Death of Jewish protester has shaken his Southern California synagogue,https://www.cnn.com/2023/11/08/us/california-israel-hamas-protest-death-thursday/index.html
2023-11-10,News outlets deny prior knowledge of Hamas attack after Israeli government demands answers over misleading report,https://www.cnn.com/2023/11/09/media/news-outlets-deny-prior-knowledge-of-hamas-attack/index.html
2023-11-09,UN report warns war has already set Gaza and West Bank economy back more than a decade,https://www.cnn.com/2023/11/09/middleeast/un-report-gaza-economic-impact-poverty/index.html
2023-11-09,"CAIR received an ‘unprecedented’ 1,283 reports of anti-Arab and Islamophobic bias in the last month, new data shows",https://www.cnn.com/2023/11/09/us/cair-unprecedented-surge-anti-muslim-bias-reaj/index.html
2023-11-09,Opinion: Do Palestinian lives matter to the world?,https://www.cnn.com/2023/11/09/opinions/palestinian-lives-humanitarian-catastrophe-gaza-almadhoun/index.html
2023-11-17,Disturbing videos emerge showing atrocities against African ethnic groups in Darfur,https://www.cnn.com/2023/11/08/africa/ethnic-groups-rounded-up-in-sudans-darfur-intl/index.html
2023-11-09,‘Nothing is left’: Thousands of Palestinians flee south as Israel steps up Gaza City offensive,https://www.cnn.com/2023/11/08/world/palestinians-fleeing-south-gaza-city-unbearable-situation/index.html
2023-11-09,UN rights chief says both Israel and Hamas have committed war crimes,https://www.cnn.com/2023/11/09/middleeast/un-rights-chief-israel-hamas-war-crimes-hnk-intl/index.html
2023-11-09,"November 8, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-08-23/index.html
2023-11-09,California officials ask for the public’s help as they investigate the death of a Jewish man during Israel-Hamas war protests,https://www.cnn.com/2023/11/08/us/california-israel-hamas-protest-death-wednesday/index.html
2023-11-09,Emotions are running high at the White House as some aides’ frustration with Israel is growing,https://www.cnn.com/2023/11/08/politics/biden-administration-israel-hamas-war/index.html
2023-11-08,Tensions boil over as Democrats’ Israel divide deepens,https://www.cnn.com/2023/11/08/politics/democrats-israel-divide-deepens/index.html
2023-11-08,Opinion: Why Biden supports Israel so wholeheartedly,https://www.cnn.com/2023/11/08/opinions/opinion-why-biden-supports-israel-so-wholeheartedly/index.html
2023-11-10,UNICEF defends accuracy of Gaza death toll as horror unfolds in ravaged enclave,https://www.cnn.com/2023/11/07/world/gaza-death-toll-accuracy-unicef-intl-hnk/index.html
2023-11-08,Gazans wave white flags and hold up ID papers as they flee south,https://www.cnn.com/2023/11/07/middleeast/gaza-civilian-casualty-criticism-grows-israel/index.html
2023-11-08,"November 7, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-07-23/index.html
2023-11-07,White House warns Israel over post-war plans for Gaza,https://www.cnn.com/2023/11/07/politics/white-house-israel-gaza/index.html
2023-11-07,These charts show the scale of loss in the Israel-Hamas war,https://www.cnn.com/2023/11/07/middleeast/palestinian-israeli-deaths-gaza-dg/index.html
2023-11-07,He thought his daughter was killed by Hamas. Now he says she may be held hostage,https://www.cnn.com/2023/11/07/middleeast/thomas-hand-daughter-hostage-israel-gaza-intl-hnk/index.html
2023-11-07,Opinion: I’m an expert in urban warfare. Israel is upholding the laws of war,https://www.cnn.com/2023/11/07/opinions/israel-hamas-gaza-not-war-crimes-spencer/index.html
2023-11-07,Opinion: Biden needs to call for a ceasefire and restore respect for international law,https://www.cnn.com/2023/11/07/opinions/international-law-israel-hamas-war-oconnell/index.html
2023-11-07,The world is turning against Israel’s war in Gaza – and many Israelis don’t understand why,https://www.cnn.com/2023/11/07/middleeast/israel-mood-gaza-war-intl-cmd/index.html
2023-11-07,"Gaza becoming a ‘graveyard for children,’ UN chief warns as calls for ceasefire intensify",https://www.cnn.com/world/gaza-graveyard-for-children-un-chief-warns-intl-hnk/index.html
2023-11-07,"November 6, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-06-23/index.html
2023-11-06,Blinken says progress made on Middle East trip despite few tangible results,https://www.cnn.com/2023/11/06/politics/blinken-middle-east-trip/index.html
2023-11-06,Opinion: What’s Iran’s real plan in its proxy battle against Israel?,https://www.cnn.com/2023/11/06/opinions/iran-hamas-proxy-battle-israel-bergen/index.html
2023-11-06,"American Arabs, Muslims and Jews: How has the Israel-Hamas war changed you?",https://www.cnn.com/2023/10/30/us/us-arabs-jews-callout/index.html
2023-11-06,South Africa and Chad recall diplomats from Israel,https://www.cnn.com/2023/11/06/africa/south-africa-chad-recall-diplomats-from-israel-intl/index.html
2023-11-06,Israel’s cyber defense chief tells CNN he’s concerned Iran could increase severity of its cyberattacks,https://www.cnn.com/2023/11/06/politics/israel-cyber-defense-iran-concerns/index.html
2023-11-22,"November 5, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-05-23/index.html
2023-11-06,Jordan’s Queen Rania says being pro-Palestinian does not equal being ‘antisemitic’,https://www.cnn.com/2023/11/06/middleeast/queen-rania-jordan-israel-gaza-interview-intl-hnk/index.html
2023-11-06,‘The whole building fell on us’: Blast at refugee camp in central Gaza kills dozens,https://www.cnn.com/2023/11/05/middleeast/blast-at-al-maghazi-refugee-camp-in-central-gaza-kills-dozens/index.html
2023-11-05,Biden aides grapple with 2024 outreach as Israel-Hamas war exposes cracks in coalition,https://www.cnn.com/2023/11/05/politics/biden-jewish-arab-muslim-2024-reelection/index.html
2023-11-05,Sanders says he doesn’t know that a ceasefire is possible ‘with an organization like Hamas’,https://www.cnn.com/2023/11/05/politics/sanders/index.html
2023-11-05,Blinken meets Palestinian Authority President Abbas in West Bank amid growing settler violence,https://www.cnn.com/2023/11/05/world/blinken-abbas-west-bank-intl/index.html
2023-11-05,Opinion: Israel-Hamas war’s endgame,https://www.cnn.com/2023/11/05/opinions/opinion-israel-hamas-wars-endgame-galant/index.html
2023-11-06,"In Gaza, being a mother is a matter of life and death",https://www.cnn.com/2023/11/05/middleeast/israel-strikes-gaza-women-children-health-crisis-mime-intl/index.html
2023-11-05,‘The reaction is extreme’: Palestinians fear arrest if they voice sympathy for Gaza civilians,https://www.cnn.com/2023/11/05/middleeast/palestinians-israel-fear-arrest-gaza-intl-cmd/index.html
2023-11-05,"November 4, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-04-23/index.html
2023-11-05,Pro-Palestine protests in DC and across the US call for a ceasefire,https://www.cnn.com/2023/11/04/us/washington-dc-ceasefire-protests-palestine/index.html
2023-11-04,Divides remain between US and Arab partners after Blinken meets counterparts in Jordan,https://www.cnn.com/2023/11/04/politics/divides-remain-between-us-and-arab-partners-after-blinken-meets-counterparts-in-jordan/index.html
2023-11-04,Palestinian American family mourns 42 relatives killed in a single day in Gaza,https://www.cnn.com/2023/10/31/world/palestinian-american-family-relatives-killed-gaza/index.html
2023-11-04,Obama says people need to acknowledge complexity of Israel-Palestinian conflict to move forward,https://www.cnn.com/2023/11/04/politics/obama-comments-israel-palestinian-conflict/index.html
2023-11-04,Democratic Rep. Tlaib accuses Biden of supporting Palestinian ‘genocide’ and warns of political ramifications,https://www.cnn.com/2023/11/03/politics/tlaib-biden-palestinian-genocide/index.html
2023-11-04,"Protest, fear and pride: US college students reflect on how they’re impacted by Israel-Hamas war",https://www.cnn.com/2023/11/04/us/us-students-impacted-by-israel-hamas-war/index.html
2023-11-04,‘No international protection at all.’ Grief and anger erupt on air after another Palestinian journalist is killed in Gaza,https://www.cnn.com/2023/11/02/middleeast/palestine-correspondent-killed-strike-intl/index.html
2023-11-04,Israel admits airstrike on ambulance near hospital that witnesses say killed and wounded dozens,https://www.cnn.com/2023/11/03/middleeast/casualties-gazas-shifa-hospital-idf/index.html
2023-11-04,Witness to a massacre: Israeli festival survivor returns to site of Hamas rampage,https://www.cnn.com/2023/11/04/middleeast/israel-festival-survivor-hamas-festival-attack-intl/index.html
2023-11-04,"November 3, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-03-23/index.html
2023-11-04,‘An existential threat’: Antisemitic attacks soar across Europe amid Israel-Hamas war,https://www.cnn.com/2023/11/04/world/an-existential-threat-antisemitic-attacks-soar-across-europe-amid-israel-hamas-war/index.html
2023-11-03,"Airstrikes blast UN shelters, official says, as Israel announces complete encirclement of Gaza city",https://www.cnn.com/2023/11/02/middleeast/israel-gaza-hamas-war-jabalya-camp-strike-intl-hnk/index.html
2023-11-02,"As Gaza conflict rages, online maps from Chinese companies are missing Israel’s name",https://www.cnn.com/2023/11/02/china/china-maps-baidu-amap-israel-intl-hnk/index.html
2023-11-02,"CNN Investigates: Forensic analysis of images and videos suggests rocket caused Gaza hospital blast, not Israeli airstrike",https://www.cnn.com/2023/10/21/middleeast/cnn-investigates-forensic-analysis-gaza-hospital-blast/index.html
2023-11-02,Opinion: Countries breaking ties with Israel are sending it an important warning,https://www.cnn.com/2023/11/02/opinions/israel-hamas-us-biden-obama-iran-rosenthal/index.html
2023-11-02,Revisiting a key video used to assess the Gaza hospital blast,https://www.cnn.com/2023/11/02/middleeast/al-jazeera-video-gaza-hospital-blast-intl/index.html
2023-11-02,Inside the painstaking negotiations to agree on a deal allowing foreigners to leave Gaza,https://www.cnn.com/2023/11/01/politics/inside-negotiations-deal-foreigners-leave-gaza/index.html
2023-11-02,Israel aid drama is the latest failure of American governance,https://www.cnn.com/2023/11/02/politics/israel-aid-drama-congress/index.html
2023-11-02,US intelligence currently assesses Iran and its proxies are seeking to avoid a wider war with Israel,https://www.cnn.com/2023/11/02/politics/us-intelligence-iran-proxies/index.html
2023-11-02,News outlets take a more critical stance towards Israel Defense Forces as civilian deaths mount in Gaza,https://www.cnn.com/2023/11/02/media/news-critical-idf-civilian-deaths/index.html
2023-11-02,How the tiny Arab state of Qatar became indispensable in talks with Hamas,https://www.cnn.com/2023/11/01/middleeast/qatar-mediation-israel-hamas-intl/index.html
2023-11-02,"What is the Rafah crossing, Gazans’ last hope to escape the war, and how does it work?",https://www.cnn.com/2023/11/01/middleeast/rafah-crossing-gaza-egypt-explainer-intl/index.html
2023-11-02,Gaza population being ‘dehumanized’ UN agency warns as Netanyahu rejects ceasefire calls,https://www.cnn.com/2023/10/31/middleeast/israel-gaza-hamas-war-tuesday-intl-hnk/index.html
2023-11-02,"November 1, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-11-01-23/index.html
2023-11-02,Minnesota AG Keith Ellison says it would be helpful if Biden was more forceful on protecting civilians in Gaza,https://www.cnn.com/2023/11/01/politics/keith-ellison-joe-biden-civilians-gaza/index.html
2023-11-02,Biden facing tough questions over Israel’s strikes on civilians,https://www.cnn.com/2023/11/01/politics/biden-israel-strikes-on-civilians/index.html
2023-11-02,Israel’s ground operation in Gaza is underway. Here’s what we know about the military’s movements,https://www.cnn.com/2023/10/31/middleeast/map-israel-ground-operation-gaza-military-movement-dg/index.html
2023-11-02,Democrats’ big tent includes most Jewish and Muslim Americans,https://www.cnn.com/2023/11/01/politics/democrats-israel-jewish-muslim-what-matters/index.html
2023-11-01,Foreign nationals and injured Palestinians allowed to flee Gaza for first time since Israel-Hamas war began,https://www.cnn.com/2023/11/01/middleeast/rafah-border-crossing-egypt-foreign-nationals-gaza-intl-hnk/index.html
2023-11-02,Catastrophic damage after second Israeli airstrike hits Gaza refugee camp,https://www.cnn.com/2023/10/31/middleeast/jabalya-blast-gaza-intl/index.html
2023-11-01,Drone attack on coalition base in Syria results in minor injury to service member from US partner force,https://www.cnn.com/2023/11/01/politics/drone-attack-base-syria/index.html
2023-11-01,Antisemitic vandalism rattles Jewish communities amid growing tension in the US,https://www.cnn.com/2023/11/01/us/jewish-communities-antisemitism-israel-hamas-war/index.html
2023-11-01,Gen. David Petraeus and historian Andrew Roberts: The huge challenge facing Israel,https://www.cnn.com/2023/10/23/opinions/david-petraeus-andrew-roberts-huge-challenge-facing-israel-bergen/index.html
2023-11-02,Opinion: There’s a smarter way to eliminate Hamas,https://www.cnn.com/2023/11/01/opinions/israel-flawed-strategy-defeating-hamas-pape/index.html
2023-11-01,Israel says it thwarted aerial attacks by Yemen’s Houthis near Red Sea,https://www.cnn.com/2023/11/01/middleeast/israel-says-it-thwarted-attacks-from-yemens-houthis-intl-hnk/index.html
2023-11-01,"October 31, 2023 - Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-31-23/index.html
2023-10-31,"October 30, 2023 - Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-30-23/index.html
2023-10-31,"Israeli forces rescue soldier held by Hamas in special operation, IDF says",https://www.cnn.com/2023/10/31/middleeast/idf-ori-megidish-rescue-hamas-hostage-intl-hnk/index.html
2023-10-31,"Israeli troops advance in Gaza, hostage freed and ‘impossible’ hospital evacuation: What to know Monday",https://www.cnn.com/2023/10/30/middleeast/israel-ground-operations-gaza-latest-monday-intl-hnk/index.html
2023-10-31,"Shani Louk, 23-year-old kidnapped by Hamas from music festival, declared dead, Israel says",https://www.cnn.com/2023/10/30/middleeast/shani-louk-dead-israel-intl/index.html
2023-10-31,An anti-Jewish riot in Russia’s Dagestan region shows the risks of Putin’s balancing act on Hamas,https://www.cnn.com/2023/10/31/europe/dagestan-riot-putin-hamas-balancing-act-analysis-intl-hnk/index.html
2023-10-31,Thai deaths in Hamas massacre spotlight poor agricultural workers from Asia who toil in Israel’s fields,https://www.cnn.com/2023/10/13/asia/thailand-migrant-workers-israel-gaza-conflict-intl-hnk/index.html
2023-10-31,Traumatized Thai farmers recount horror of Hamas massacre as families wait for news of loved ones held hostage,https://www.cnn.com/2023/10/30/asia/thailand-hamas-survivors-intl-hnk/index.html
2023-10-31,Efforts to get hostages out of Gaza complicated by Israel’s expanding ground operation,https://www.cnn.com/2023/10/30/politics/us-officials-hostages-gaza-israel-ground-operation/index.html
2023-10-30,"Opinion: ‘Dark, terrifying, claustrophobic.’ What it’s like inside Hamas’ tunnels",https://www.cnn.com/2023/10/30/opinions/hamas-underground-tunnels-richemond-barak-bergen/index.html
2023-10-30,Fuel is a vital lifeline in resource-strapped Gaza. Here’s why.,https://www.cnn.com/2023/10/30/middleeast/fuel-gaza-crisis-map-dg/index.html
2023-10-30,Biden pressed Netanyahu to get more humanitarian aid into Gaza as fears grow over conflict escalating,https://www.cnn.com/2023/10/30/politics/biden-netanyahu-aid-gaza/index.html
2023-10-30,US communicating with Israel at ‘the highest levels’ about protecting Gaza civilians but quiet on expanding war,https://www.cnn.com/2023/10/29/politics/us-biden-israel-gaza-war/index.html
2023-10-30,Oil prices are falling even as Israel steps up its war on Hamas. A spike could still happen,https://www.cnn.com/2023/10/30/economy/oil-prices-israel-gaza-offensive/index.html
2023-10-30,Will Palestinian refugees come to the US?,https://www.cnn.com/2023/10/30/us/palestinian-refugees-gaza-war-cec/index.html
2023-10-30,"October 29, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-29-23/index.html
2023-10-28,"October 27, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-27-23/index.html
2023-10-28,"IDF announces expanded ground operation in Gaza, amid communications blackout in the enclave",https://www.cnn.com/2023/10/27/middleeast/israel-gaza-ground-operations-airstrike-intl/index.html
2023-10-28,"Gaza’s disappearing internet, visualized",https://www.cnn.com/2023/10/13/middleeast/gaza-internet-outage-map-visuals-dg/index.html
2023-10-28,"Nations overwhelmingly vote for humanitarian truce at the UN, as Gazans say they have been ‘left in the dark’",https://www.cnn.com/world/middleeast/israel-gaza-hamas-war-friday-intl-hnk/index.html
2023-10-27,Hundreds of foreign nationals remain stranded in Gaza as Israel intensifies airstrikes,https://www.cnn.com/2023/10/27/politics/hundreds-of-foreign-nationals-remain-stranded-in-gaza-as-evacuation-efforts-remain-stalled-amid-talks/index.html
2023-10-27,Leading GOP Jewish group’s conference presents chance for 2024 Republicans to distinguish themselves from Trump on Israel,https://www.cnn.com/2023/10/27/politics/republican-jewish-coalition-trump-israel/index.html
2023-10-27,Harris and second gentleman meet with families of Americans who remain unaccounted for in Israel,https://www.cnn.com/2023/10/27/politics/harris-meet-with-families-of-americans-in-israel/index.html
2023-10-27,Anti-Defamation League accuses pro-Palestine student groups of siding with terrorism,https://www.cnn.com/2023/10/27/business/adl-open-letter-colleges-spj/index.html
2023-10-27,"Muslim American leaders, in private meeting, tell Biden he needs to show more empathy toward Palestinians",https://www.cnn.com/2023/10/27/politics/muslim-americans-joe-biden-palestinians-israel-gaza/index.html
2023-10-27,Opinion: UN Secretary General’s grievous failure of diplomacy,https://www.cnn.com/2023/10/27/opinions/un-antonio-guterres-israel-hamas-palestine-ghitis/index.html
2023-10-28,"Palestinian officials publish names of thousands killed in Gaza, after Biden expresses doubt about death toll",https://www.cnn.com/2023/10/27/middleeast/gaza-death-toll-report-intl/index.html
2023-10-27,‘Significant progress’ on Qatar-led negotiations to release hostages from Hamas but issues remain,https://www.cnn.com/2023/10/27/middleeast/hostages-qatar-negotiations-intl/index.html
2023-10-27,"Iran may not want a full-blown war with Israel, but it may be dragged into one",https://www.cnn.com/2023/10/27/middleeast/iran-may-not-want-full-war-israel-mime-intl/index.html
2023-10-27,A student asked a NYC teacher which side she’s on in the Israel-Hamas war. Here’s what she said,https://www.cnn.com/2023/10/27/us/teaching-kids-israel-hamas-war-cec/index.html
2023-10-27,"Journalist’s family was killed in Gaza strike, says Al Jazeera",https://www.cnn.com/2023/10/25/middleeast/al-jazeera-journalists-family-killed-in-gaza-strike-says-al-jazeera/index.html
2023-10-27,"October 26, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-26-23/index.html
2023-10-27,Israel vows more raids in Gaza as calls for ceasefire divide the United Nations,https://www.cnn.com/israel-gaza-hamas-war-thursday-intl-hnk/index.html
2023-10-27,Opinion: How likely is a US-Iran escalation in the Middle East?,https://www.cnn.com/2023/10/26/opinions/israel-hamas-iran-us-middle-east-dunne/index.html
2023-10-26,Messaging app Telegram restricts access to some Hamas-run channels,https://www.cnn.com/2023/10/26/tech/telegram-blocking-hamas-accounts/index.html
2023-10-26,"Opinion: WGA’s statement on Israel is worse than too little, too late",https://www.cnn.com/2023/10/26/opinions/israel-gaza-hamas-wga-statement-schwartz/index.html
2023-10-26,Opinion: I’m an American stranded in Gaza. Why isn’t the US doing more to bring us home?,https://www.cnn.com/2023/10/26/opinions/palestinian-american-family-stranded-in-gaza-israel-okul-griffith/index.html
2023-10-26,"The New York Times walks back flawed Gaza hospital coverage, but other media outlets remain silent",https://www.cnn.com/2023/10/24/media/gaza-hospital-coverage-walk-back/index.html
2023-10-27,An Al Jazeera journalist learned his family had been killed while on the air. It offered the world a glimpse of the horrors in Gaza,https://www.cnn.com/2023/10/26/media/al-jazeera-journalist-family-killed-gaza/index.html
2023-10-26,Here’s why Israel’s ground offensive in Gaza hasn’t happened yet,https://www.cnn.com/2023/10/26/middleeast/israel-hamas-war-ground-offensive-gaza-intl/index.html
2023-10-26,Israel’s allies fear it could be walking into a trap in Gaza as Hamas and its backers seek a wider conflict,https://www.cnn.com/2023/10/26/middleeast/israel-military-trap-hamas-battle-analysis-intl-hnk/index.html
2023-10-26,The Biden coalition risks a damaging break over the US role in Israel’s response in Gaza,https://www.cnn.com/2023/10/26/politics/biden-coalition-israel-gaza/index.html
2023-10-26,"October 25, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-palestine-10-25-23/index.html
2023-10-26,UN says fuel shortages will halt Gaza aid operations within a day,https://www.cnn.com/2023/10/25/middleeast/israel-hamas-gaza-war-wednesday-intl-hnk/index.html
2023-10-26,Before and after satellite images show destruction in Gaza,https://www.cnn.com/2023/10/25/middleeast/satellite-images-gaza-destruction/index.html
2023-10-26,Israel-UN spat intensifies after Secretary General says Hamas attacks ‘did not happen in a vacuum’,https://www.cnn.com/2023/10/25/middleeast/un-israel-spat-guterres-gaza-intl/index.html
2023-10-26,Opinion: A path to peace in Middle East is possible. Here’s how,https://www.cnn.com/2023/10/25/opinions/mideast-peace-talks-israel-gaza-palestinians-bosnia-dayton-sapiro/index.html
2023-10-25,"The Iron Dome, explained and visualized",https://www.cnn.com/2023/10/09/world/iron-dome-israel-defense-explained-intl-dg/index.html
2023-10-25,US law enforcement and intelligence agencies launch full court press to focus on Hamas following Israel attack,https://www.cnn.com/2023/10/25/politics/us-law-enforcement-and-intelligence-agencies-launch-full-court-press-to-focus-on-hamas-following-israel-attack/index.html
2023-10-25,Fears of another Palestinian exodus reverberate across the Middle East,https://www.cnn.com/2023/10/25/middleeast/arabs-rally-palestinians-gaza-exodus-mime-intl/index.html
2023-10-25,US and Gulf nations target ‘secret’ Hamas investment portfolio worth up to $1 billion,https://www.cnn.com/2023/10/24/business/hamas-secret-investment-portfolio-israel/index.html
2023-10-25,"Opinion: Israel ground attack on Gaza would be a long, deadly ordeal",https://www.cnn.com/2023/10/25/opinions/israel-ground-attack-on-gaza-long-deadly-ordeal-bergen/index.html
2023-10-25,Queen Rania of Jordan accuses West of ‘glaring double standard’ as the death toll rises in besieged Gaza,https://www.cnn.com/2023/10/24/middleeast/queen-rania-jordan-amanpour-interview-intl/index.html
2023-10-25,IMF says Israel-Hamas war likely to hit neighboring economies,https://www.cnn.com/2023/10/25/economy/economic-impact-israel-hamas-war/index.html
2023-10-25,"October 24, 2023 - Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-24-23/index.html
2023-10-25,"Jews, Palestinians and Muslims in the US say they’re experiencing growing fear about rising bigotry and hatred",https://www.cnn.com/2023/10/25/us/israel-hamas-war-hate-crimes-us/index.html
2023-10-25,"Hamas operatives used phone lines installed in tunnels under Gaza to plan Israel attack over 2 years, sources familiar with intelligence say",https://www.cnn.com/2023/10/24/politics/intelligence-hamas-israel-attack-tunnels-phone-lines/index.html
2023-10-25,"2,000 children killed in Gaza, aid group says, as tempers flare at UN amid ceasefire calls",https://www.cnn.com/2023/10/24/middleeast/israel-hamas-gaza-war-tuesday-intl-hnk/index.html
2023-10-25,‘I went through hell:’ Released Hamas hostage describes being kidnapped and taken into tunnel system,https://www.cnn.com/2023/10/24/middleeast/israel-hostages-freed-lifshitz-cooper-intl-hnk/index.html
2023-10-25,Fake placenames with anti-Israel messages flood Google Maps’ depiction of the Rafah border crossing between Gaza and Egypt,https://www.cnn.com/2023/10/24/tech/anti-israel-messages-google-maps-rafah-border-crossing/index.html
2023-10-25,Opinion: ‘Remember the Maine!’ History shows how lies can trigger wars,https://www.cnn.com/2023/10/24/opinions/history-triggers-wars-israel-palestine-sonnenfeld-tian/index.html
2023-10-25,US military advisers invoke lessons of Iraq in urging Israelis to avoid all-out ground assault in Gaza,https://www.cnn.com/2023/10/24/politics/us-military-advisers-iraq-israel-ground-assault-gaza/index.html
2023-10-24,"Hundreds likely dead in Gaza hospital blast, as Israeli blockade cripples medical response",https://www.cnn.com/2023/10/17/middleeast/israel-gaza-rafah-crossing-week-2-tuesday-intl-hnk/index.html
2023-10-24,Opinion: People shocked by student support for Hamas shouldn’t have been,https://www.cnn.com/2023/10/24/opinions/israel-harvard-penn-student-protests-hamas-goldfeder/index.html
2023-10-24,"What to know about Hezbollah, the powerful Iran-backed group on Israel’s border",https://www.cnn.com/2023/10/19/middleeast/hezbollah-explainer-intl/index.html
2023-10-24,The ‘Gaza metro’: The mysterious subterranean tunnel network used by Hamas,https://www.cnn.com/2023/10/15/middleeast/hamas-tunnels-gaza-intl/index.html
2023-10-24,These Israeli-Americans are dropping everything to fly into a war zone and help their communities,https://www.cnn.com/2023/10/23/us/israeli-american-volunteers-charter-flights-supplies/index.html
2023-10-24,Names written on children’s bodies speak to the fears of Gazan parents amid the Israel-Hamas war,https://www.cnn.com/2023/10/23/middleeast/gaza-hospitals-doctors-disaster-intl-hnk/index.html
2023-10-23,How McDonald’s Middle East franchises got into a public feud over Israel,https://www.cnn.com/2023/10/23/business/mcdonalds-israel-middle-east/index.html
2023-10-23,Intelligence shows Iranian-backed militias are ready to ramp up their attacks against US forces in the Middle East,https://www.cnn.com/2023/10/23/politics/iranian-militias-israel-hamas/index.html
2023-10-23,Hamas releases two more hostages as Israel ramps up Gaza strikes,https://www.cnn.com/2023/10/23/middleeast/israel-gaza-hamas-war-monday-intl-hnk/index.html
2023-10-23,‘Not in our name’: Jewish peace activists across the US call for immediate ceasefire and justice for Palestinians,https://www.cnn.com/2023/10/23/us/jewish-palestinian-protest-israel-gaza/index.html
2023-10-23,"As a ground incursion looms, the big question remains: What is Israel’s plan for Gaza?",https://www.cnn.com/2023/10/21/middleeast/israel-hamas-war-gaza-future-intl/index.html
2023-10-23,China’s special envoy is on a Middle East mission. Peace is just part of the picture,https://www.cnn.com/2023/10/23/china/china-middle-east-envoy-mediation-intl-hnk/index.html
2023-10-23,"October 22, 2023 Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-22-23/index.html
2023-10-23,Hamas and Israeli troops clash in Gaza as airstrikes intensify,https://www.cnn.com/2023/10/22/middleeast/israel-gaza-hamas-war-sunday-intl-hnk/index.html
2023-10-22,US seeks delay of Israeli ground incursion for more time for hostage talks,https://www.cnn.com/2023/10/22/politics/us-israel-ground-incursion-delay/index.html
2023-10-22,Holocaust survivor visiting Israel safely escapes as war breaks out,https://www.cnn.com/2023/10/22/us/holocaust-survivor-israel/index.html
2023-10-22,"October 21, 2023 - Israel-Hamas war news",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-10-21-23/index.html
